,link,origem,destino,data_coleta,data_entrega,distancia,peso,caminhoes,pagina
1327,"https://www.truckpad.com.br/fretes/carga-de-mt/para-mt/veiculo-bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/cy9y4wcytxuck7vs3rabewoih",MT - Primavera do Leste,MT - Primavera do Leste,--,--,1.856 km,A combinar,"['Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",4
1326,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-toco,truck,vuc-hr,toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-complemento/empresa-taquaral-transportes/263lua57bu7070v2476pbz1k7",SP - Sumaré,MG - Santa Maria do Suaçuí,29/10 entre 11:00 e 14:30,01/11 entre 11:00 e 14:30,948 km,800 kg,"['Toco', 'Truck', 'VUC / HR', 'Toco 3/4']",5
1325,https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bitrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/77gx532n43w01q56n2lfmc8ud,MG - Uberaba,MG - Patos de Minas,--,--,251 km,A combinar,['Bitrem'],6
1324,"https://www.truckpad.com.br/fretes/carga-de-pr/para-go/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau/carga-completa/empresa-alianca-transporte-rodoviario-eireli/a7zka4la0f01ub4350r6fcrvi",PR - Curitiba,GO - Rio Verde,26/10 entre 11:30 e 13:30,29/10 entre 11:30 e 13:30,1.127 km,"13,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",7
1323,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-vuc-hr,van,utilitario/carroceria-bau,sider/carga-complemento/empresa-santos-dias-comercio-e-representacao-ltda-material-de-construcao/4ypdx87ezxivjegvm5v0i53qm",SP - Taboão da Serra,SP - São Paulo,26/10 entre 11:30 e 13:30,26/10 entre 11:30 e 13:30,21 km,"530,0 Ton","['VUC / HR', 'Van', 'Utilitário']",8
1322,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-bi-truck,carreta-toco,vuc-hr,carreta-ls-trucada/carroceria-bau/carga-completa/empresa-probelle-cosmetica-profissionais-ltda/3zsh8at3taggttj4cvt0kzn4o",RJ - Queimados,SP - São Paulo,26/10 entre 09:30 e 14:00,27/10 entre 09:30 e 11:30,389 km,"4,5 Ton","['Bi-Truck', 'Carreta Toco', 'VUC / HR', 'Carreta LS Trucada']",9
1321,"https://www.truckpad.com.br/fretes/carga-de-mt/para-ma/veiculo-truck/carroceria-bau,sider/carga-completa/empresa-plasmel/3rhlpdewcqesqscsvm9y1zaxf",MT - Cuiabá,MA - Imperatriz,26/10,31/10,2.066 km,"12,0 Ton",['Truck'],10
1320,"https://www.truckpad.com.br/fretes/carga-de-rs/para-sp/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-latitude-logistica-ltda/c9qruyidp4scqpqmjebnyppkv",RS - Eldorado do Sul,SP - Campinas,26/10 entre 15:00 e 17:30,30/10 entre 09:00 e 14:30,1.154 km,800 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",11
1319,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ms/veiculo-bi-truck,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-qualimp/eag44ik1y2dcw9mz4e28sowyx",SP - José Bonifácio,MS - Ponta Porã,26/10,29/10 entre 11:30 e 13:30,773 km,"10,5 Ton","['Bi-Truck', 'Truck']",12
1318,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-toco,truck,vuc-hr,toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-complemento/empresa-taquaral-transportes/741y4j8ftwruema08tplg17e3",SP - Sumaré,MG - Patos de Minas,de 29/10 10:30 até 30/10 13:00,01/11 entre 10:30 e 13:00,618 km,"1,0 Ton","['Toco', 'Truck', 'VUC / HR', 'Toco 3/4']",13
1317,https://www.truckpad.com.br/fretes/carga-de-sp/para-ba/veiculo-carreta-ls-trucada/carroceria-sider/carga-completa/empresa-vedacit-impermeabilizantes/d9q7ysaggkn3oa5idvl35khin,SP - Itatiba,BA - Salvador,26/10 entre 11:30 e 11:30,26/10,1.886 km,"30,0 Ton",['Carreta LS Trucada'],14
1316,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-toco,truck/carroceria-frigorifico,refrigerado/carga-completa/empresa-nettare-alimentos-ltda/a47cbi1s7p594aabeq6iyf5ab",MG - Bom Repouso,MG - Uberlândia,26/10 entre 15:00 e 17:00,27/10 entre 08:00 e 10:00,572 km,"7,0 Ton","['Toco', 'Truck']",15
1315,"https://www.truckpad.com.br/fretes/carga-de-sp/para-am/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,prancha,plataforma/carga-completa/empresa-monteirus-transportes-ltda-epp/7tixwv4w6ez69qe9invuw1wpb",SP - Campinas,AM - Coari,26/10 entre 10:30 e 18:00,16/11 entre 10:30 e 18:00,4.177 km,"3,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",16
1314,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-manetoni-solucoes-em-aco/zrol49tiq3bsctfkh8f7dfds",SP - Piracicaba,SP - Itaquaquecetuba,26/10,28/10,207 km,"8,5 Ton",['Truck'],17
1313,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-manetoni-solucoes-em-aco/9yr5zimag3f5q3p0xhqhtm10i",SP - Piracicaba,SP - Mauá,26/10,28/10,193 km,"11,5 Ton",['Truck'],18
1312,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-manetoni-solucoes-em-aco/91hl9vcdsolc4qautot9put1s",SP - Piracicaba,SP - São Paulo,26/10 entre 11:30 e 11:30,26/10,155 km,"13,1 Ton",['Truck'],19
1311,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-manetoni-solucoes-em-aco/5uky4gpm6899tgoegrisc2iwz",SP - Piracicaba,SP - Guarulhos,26/10,26/10,167 km,"8,2 Ton",['Truck'],1
1310,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/eadqrqi8z0xc4msmnonokzlj",RJ - Resende,SP - Itaquaquecetuba,26/10,26/10,243 km,"25,0 Ton",['Carreta Toco'],2
1309,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/8ixx1hvl8uqmomyj12x6vu454",RJ - Resende,SP - Itaquaquecetuba,26/10,26/10,243 km,"25,0 Ton",['Carreta Toco'],3
1308,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/3ydvlat3n74endsqaii78evj6",RJ - Resende,SP - Guarulhos,26/10,26/10,256 km,"25,0 Ton",['Carreta Toco'],4
1307,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck,toco-3-4/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-g-e-inter-log-ltda/eik4jlceswu1zgzo2p7anjigd",SP - Santos,SP - Lençóis Paulista,26/10 entre 10:30 e 12:00,27/10 entre 10:00 e 12:00,353 km,"8,0 Ton","['Truck', 'Toco 3/4']",5
1306,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/5dyo3zgc7e3rxm2d2u5aszpp2",PR - Luiziana,PR - Maringá,--,--,122 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada']",6
1305,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ba/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau/carga-completa/empresa-asantos-transportes-rodoviarios-carga-e-descarga-eireli/1lvldchfrvhh55jjpd8t5ag1s",SP - Suzano,BA - Vitória da Conquista,26/10 entre 10:30 e 12:30,de 29/10 10:30 até 30/10 12:30,1.434 km,"12,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",7
1304,https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-toco/carroceria-aberto-grade-baixa/carga-completa/empresa-arcelor-mittal-brasil/imt7ki33s7e3vf0gbfxaewzu,RJ - Resende,SP - São Paulo,26/10 11:30,26/10,271 km,"24,0 Ton",['Toco'],8
1303,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-transpaladini/cvb19nv0t7c5dxvo45v69ij9r",SP - Itupeva,RJ - Rio de Janeiro,de 26/10 11:30 até 31/10 19:30,31/10 entre 17:30 e 19:30,489 km,"18,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",9
1302,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco,vuc-hr,toco-3-4,utilitario/carroceria-aberto-grade-baixa,bau,sider/carga-complemento/empresa-overdrive-comercial/2fiarza5f98px309ydu3owo8e",SP - Jundiaí,SP - Mairiporã,26/10 entre 11:30 e 11:30,26/10 entre 11:30 e 13:00,41 km,940 kg,"['Toco', 'VUC / HR', 'Toco 3/4', 'Utilitário']",10
1301,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco,truck,vuc-hr,toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-complemento/empresa-overdrive-comercial/blj1d9e1ycdvo6o2rgh2efhfj",SP - Jundiaí,SP - Mairiporã,26/10 entre 11:30 e 11:30,26/10 entre 11:30 e 13:00,41 km,940 kg,"['Toco', 'Truck', 'VUC / HR', 'Toco 3/4']",11
1300,"https://www.truckpad.com.br/fretes/carga-de-mg/para-sp/veiculo-vuc-hr,van,utilitario/carroceria-aberto-grade-baixa,bau,sider/carga-complemento/empresa-nacional-representacoes/a8oi1859var0ygcv634fi7ce1",MG - Santana do Paraíso,SP - Presidente Prudente,29/10,31/10 entre 11:00 e 13:00,1.161 km,375 kg,"['VUC / HR', 'Van', 'Utilitário']",12
1299,"https://www.truckpad.com.br/fretes/carga-de-df/para-mg/veiculo-bi-truck,carreta-toco,truck,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-rma-logistica/b2rdag3twrmmvkn4sayz8s4uy",DF - Brasília,MG - Paracatu,26/10 entre 08:30 e 08:30,26/10 entre 08:30 e 08:30,232 km,400 kg,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Carreta LS Trucada']",13
1298,"https://www.truckpad.com.br/fretes/carga-de-mg/para-es/veiculo-bi-truck,truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-rma-logistica/btdki9xd2c9m4pwbvddaasrl7",MG - Belo Horizonte,ES - Vitória,26/10,27/10,517 km,"14,0 Ton","['Bi-Truck', 'Truck']",14
1297,"https://www.truckpad.com.br/fretes/carga-de-rn/para-sp/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/c3h48lwoxxz78izzyikgbed9m",RN - Galinhos,SP - Álvares Machado,--,23/10 00:00,3.138 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",15
1296,"https://www.truckpad.com.br/fretes/carga-de-rn/para-ro/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/q4inu70ycej8062h4eey704k",RN - Galinhos,RO - Ariquemes,--,23/10 00:00,4.250 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",16
1295,"https://www.truckpad.com.br/fretes/carga-de-rn/para-se/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/b5tggbks8uujrpn3r8a6ezk84",RN - Galinhos,SE - Japaratuba,--,23/10 00:00,820 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",17
1294,"https://www.truckpad.com.br/fretes/carga-de-rn/para-rj/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/b86qvlgzo3fcx73jxz1pwduwf",RN - Galinhos,RJ - Macaé,--,23/10 00:00,2.503 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",18
1293,"https://www.truckpad.com.br/fretes/carga-de-rn/para-rj/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/xolk00e1jd1pjb34dpcr5nlj",RN - Galinhos,RJ - Natividade,--,23/10 00:00,2.318 km,"50,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",19
1292,"https://www.truckpad.com.br/fretes/carga-de-rn/para-rj/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/b86qvlgzo3fcx73jxz1pwduwf",RN - Galinhos,RJ - Macaé,--,23/10 00:00,2.503 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",1
1291,"https://www.truckpad.com.br/fretes/carga-de-rn/para-rj/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/xolk00e1jd1pjb34dpcr5nlj",RN - Galinhos,RJ - Natividade,--,23/10 00:00,2.318 km,"50,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",2
1290,"https://www.truckpad.com.br/fretes/carga-de-rn/para-rj/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/na2egh3pkg7s3ehmxmkkoypa",RN - Galinhos,RJ - Duque de Caxias,--,23/10 00:00,2.569 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",3
1289,"https://www.truckpad.com.br/fretes/carga-de-rn/para-pa/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/1afzzz8xoe7kc0r670upr47sx",RN - Galinhos,PA - Jacundá,--,23/10 00:00,1.877 km,"25,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",4
1288,"https://www.truckpad.com.br/fretes/carga-de-rn/para-ms/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/e01pirarcaj8vh4tt5rcnh2yd",RN - Galinhos,MS - Jardim,--,23/10 00:00,3.636 km,"50,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",5
1287,"https://www.truckpad.com.br/fretes/carga-de-rn/para-ms/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/3cgkqhsz9o2n6ihxwffocrw8s",RN - Galinhos,MS - Campo Grande,--,23/10 00:00,3.406 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",6
1286,"https://www.truckpad.com.br/fretes/carga-de-rn/para-ms/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/88to8lez7mp2gvqy98b31zcwe",RN - Galinhos,MS - Dourados,--,23/10 00:00,3.535 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",7
1285,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mt/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/aa1m6rykos79nkvc841xfzzb4",RN - Galinhos,MT - Sinop,--,23/10 00:00,3.080 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",8
1284,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mt/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/ddg18kd1wjtumpyu97b6oe6xk",RN - Galinhos,MT - Rondonópolis,--,23/10 00:00,3.246 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",9
1283,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mt/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/8cid06lwz18yjzt6lpsutfa11",RN - Galinhos,MT - Juara,--,23/10 00:00,3.333 km,"25,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",10
1282,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mt/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/bcj9wrt62w22jzjtir7el5vf4",RN - Galinhos,MT - Cáceres,--,23/10 00:00,3.565 km,"25,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",11
1281,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mt/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/ccg7hbxm6pdk4pznbf4x0samw",RN - Galinhos,MT - Cuiabá,--,23/10 00:00,3.379 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",12
1280,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mg/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/9l0fqnde3iqt5r17f48mwiaon",RN - Galinhos,MG - Bom Despacho,--,23/10 00:00,2.385 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",13
1279,"https://www.truckpad.com.br/fretes/carga-de-rn/para-go/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/746e53kqk2w8upuhx9b8yb78t",RN - Galinhos,GO - Piranhas,--,23/10 00:00,2.869 km,"25,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",14
1278,"https://www.truckpad.com.br/fretes/carga-de-rn/para-ma/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/5hdkw8ugpt6oyumuwua6bjsdh",RN - Galinhos,MA - Imperatriz,--,23/10 00:00,1.541 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",15
1277,"https://www.truckpad.com.br/fretes/carga-de-rn/para-go/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/85im1um1jw3i3kbk3ffro49r7",RN - Galinhos,GO - Mineiros,--,23/10 00:00,2.976 km,"25,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",16
1276,"https://www.truckpad.com.br/fretes/carga-de-rn/para-go/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/5isutorcza6h31r56qdz5jddq",RN - Galinhos,GO - Mineiros,--,23/10 00:00,2.976 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",17
1275,"https://www.truckpad.com.br/fretes/carga-de-rn/para-go/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/8rzevq2fr717iwaxx9wlo4ehh",RN - Galinhos,GO - Trombas,--,23/10 00:00,2.351 km,"25,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",18
1274,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-transpaladini/cg1vjpn0ia5bfolaysmvw6qrl",SP - Itupeva,MG - Contagem,de 26/10 11:00 até 31/10 19:30,de 26/10 11:00 até 31/10 19:30,568 km,"18,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",19
1273,"https://www.truckpad.com.br/fretes/carga-de-rn/para-go/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/8rzevq2fr717iwaxx9wlo4ehh",RN - Galinhos,GO - Trombas,--,23/10 00:00,2.351 km,"25,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",1
1272,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-transpaladini/cg1vjpn0ia5bfolaysmvw6qrl",SP - Itupeva,MG - Contagem,de 26/10 11:00 até 31/10 19:30,de 26/10 11:00 até 31/10 19:30,568 km,"18,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",2
1271,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/m2n2gizyn1wdmp8m3d3oty9t",RJ - Resende,SP - Rio das Pedras,26/10 11:00,26/10,407 km,"30,0 Ton",['Carreta LS Trucada'],3
1270,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rs/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-dslog/4l8ox9o5vrwet0x5gj2qw2qtb",MG - Extrema,RS - Nova Santa Rita,26/10,27/10,1.171 km,"10,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",4
1269,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa/carga-completa/empresa-option-transportes-e-locacoes-ltda/6ckcdqnl36flnyflle1v06n79,SP - Cordeirópolis,SP - Santos,26/10 entre 10:00 e 16:30,de 27/10 08:00 até 29/10 12:00,228 km,"27,0 Ton",['Carreta Toco'],5
1268,https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-toco-3-4/carroceria-bau/carga-completa/empresa-diavanti-solucoes-logisticas-ltda/6oatjykjjsx2x4w5tw7dkkf51,MG - Uberlândia,MG - Uberlândia,26/10 entre 11:00 e 13:00,29/10 entre 11:00 e 13:00,431 km,"3,0 Ton",['Toco 3/4'],6
1267,"https://www.truckpad.com.br/fretes/carga-de-go/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/3e9e57fbo815c3tjqy1nzjl0w",GO - Jataí,MG - Araguari,--,--,528 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",7
1266,"https://www.truckpad.com.br/fretes/carga-de-pr/para-sp/veiculo-truck/carroceria-bau,frigorifico,sider,refrigerado/carga-completa/empresa-ldm-logistica-transportes-ltda/4uyg44s99t3eyyc8i40gev1tb",PR - Cambé,SP - Cajamar,26/10 entre 12:00 e 14:00,de 26/10 12:00 até 29/10 14:30,523 km,"12,0 Ton",['Truck'],8
1265,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ba/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau/carga-complemento/empresa-construtora-parra/9zft0slyk2jzn99v5es3fo6c2",SP - Campinas,BA - Salvador,26/10 entre 11:00 e 11:00,26/10 entre 11:00 e 11:00,1.924 km,560 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",9
1264,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-frigorifico,refrigerado/carga-completa/empresa-construtora-parra/9zee5zt9znh8vitn4m2mg8lqq",SP - Flórida Paulista,SP - Campinas,26/10 entre 11:00 e 11:00,26/10 entre 11:00 e 11:00,519 km,"14.000,0 Ton",['Truck'],10
1263,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mt/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bug-porta-container/carga-completa/empresa-g-e-inter-log-ltda/tz7r4u4xqpei77kq2hbo6fzg",SP - Santos,MT - Lucas do Rio Verde,26/10 entre 16:30 e 18:30,29/10 entre 16:30 e 18:30,1.924 km,"4,5 Ton","['Carreta Toco', 'Carreta LS Trucada']",11
1262,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pi/veiculo-toco,truck,toco-3-4,van/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-radar-transportes-ltda/8q7mwxp0mmdy7jh8eb5yh096n",SP - Guarulhos,PI - Teresina,26/10 entre 19:30 e 21:30,29/10 entre 13:30 e 15:30,2.666 km,40 kg,"['Toco', 'Truck', 'Toco 3/4', 'Van']",12
